openings: 400 positions from tests/openings_gen.fen
gauntlet: agent@engine vs agent@checkpoints/syzygy | SPRT elo0=0.0 elo1=8.0 alpha=0.025 beta=0.025 max_games=1500 | 10000ms+100ms | 6 workers
   1 games  +0 =1 -0   -0 Elo +/- 0   3fold=1 (100%)   147s      mean=0.500 LLR=+0.00 (game LLR=+0.00) [CONTINUE]
 718 games  +162 =429 -127   +17 Elo +/- 16   3fold=406 (57%)   3741s      mean=0.524 LLR=+1.82 (game LLR=+1.54) [CONTINUE]
 719 games  +163 =429 -127   +17 Elo +/- 16   3fold=406 (56%)   3747s      mean=0.525 LLR=+1.83 (game LLR=+1.59) [CONTINUE]
 720 games  +163 =430 -127   +17 Elo +/- 16   3fold=407 (57%)   3748s      mean=0.525 LLR=+1.89 (game LLR=+1.59) [CONTINUE]
 721 games  +164 =430 -127   +18 Elo +/- 16   3fold=407 (56%)   3763s      mean=0.526 LLR=+1.89 (game LLR=+1.65) [CONTINUE]
 722 games  +164 =431 -127   +18 Elo +/- 16   3fold=408 (57%)   3763s      mean=0.526 LLR=+1.89 (game LLR=+1.65) [CONTINUE]
 723 games  +164 =432 -127   +18 Elo +/- 16   3fold=409 (57%)   3764s      mean=0.526 LLR=+1.89 (game LLR=+1.65) [CONTINUE]
 724 games  +165 =432 -127   +18 Elo +/- 16   3fold=409 (56%)   3774s      mean=0.526 LLR=+1.82 (game LLR=+1.71) [CONTINUE]
 725 games  +165 =433 -127   +18 Elo +/- 16   3fold=410 (57%)   3777s      mean=0.526 LLR=+1.82 (game LLR=+1.71) [CONTINUE]
 726 games  +166 =433 -127   +19 Elo +/- 16   3fold=410 (56%)   3781s      mean=0.527 LLR=+1.82 (game LLR=+1.76) [CONTINUE]
 727 games  +166 =434 -127   +19 Elo +/- 16   3fold=411 (57%)   3785s      mean=0.527 LLR=+1.88 (game LLR=+1.76) [CONTINUE]
 728 games  +166 =435 -127   +19 Elo +/- 16   3fold=412 (57%)   3793s      mean=0.527 LLR=+1.95 (game LLR=+1.76) [CONTINUE]
 729 games  +166 =435 -128   +18 Elo +/- 16   3fold=412 (57%)   3796s      mean=0.526 LLR=+1.95 (game LLR=+1.70) [CONTINUE]
 730 games  +166 =436 -128   +18 Elo +/- 16   3fold=413 (57%)   3804s      mean=0.526 LLR=+1.95 (game LLR=+1.70) [CONTINUE]
 731 games  +166 =437 -128   +18 Elo +/- 16   3fold=414 (57%)   3805s      mean=0.526 LLR=+2.01 (game LLR=+1.70) [CONTINUE]
 732 games  +166 =437 -129   +18 Elo +/- 16   3fold=414 (57%)   3815s      mean=0.525 LLR=+2.02 (game LLR=+1.64) [CONTINUE]
 733 games  +166 =437 -130   +17 Elo +/- 16   3fold=414 (56%)   3816s      mean=0.525 LLR=+2.02 (game LLR=+1.58) [CONTINUE]
 734 games  +166 =438 -130   +17 Elo +/- 16   3fold=415 (57%)   3823s      mean=0.525 LLR=+2.02 (game LLR=+1.58) [CONTINUE]
 735 games  +166 =439 -130   +17 Elo +/- 16   3fold=415 (56%)   3830s      mean=0.524 LLR=+1.95 (game LLR=+1.58) [CONTINUE]
 736 games  +166 =440 -130   +17 Elo +/- 16   3fold=416 (57%)   3837s      mean=0.524 LLR=+1.95 (game LLR=+1.59) [CONTINUE]
 737 games  +166 =441 -130   +17 Elo +/- 16   3fold=416 (56%)   3841s      mean=0.524 LLR=+1.88 (game LLR=+1.59) [CONTINUE]
 738 games  +166 =441 -131   +16 Elo +/- 16   3fold=416 (56%)   3841s      mean=0.524 LLR=+1.88 (game LLR=+1.52) [CONTINUE]
 739 games  +166 =442 -131   +16 Elo +/- 16   3fold=417 (56%)   3843s      mean=0.524 LLR=+1.88 (game LLR=+1.53) [CONTINUE]
 740 games  +166 =443 -131   +16 Elo +/- 16   3fold=418 (56%)   3853s      mean=0.524 LLR=+1.80 (game LLR=+1.53) [CONTINUE]
 741 games  +166 =444 -131   +16 Elo +/- 16   3fold=419 (57%)   3859s      mean=0.524 LLR=+1.80 (game LLR=+1.53) [CONTINUE]
 742 games  +166 =445 -131   +16 Elo +/- 16   3fold=420 (57%)   3868s      mean=0.524 LLR=+1.81 (game LLR=+1.53) [CONTINUE]
 743 games  +166 =445 -132   +16 Elo +/- 16   3fold=420 (57%)   3869s      mean=0.523 LLR=+1.81 (game LLR=+1.47) [CONTINUE]
 744 games  +167 =445 -132   +16 Elo +/- 16   3fold=420 (56%)   3870s      mean=0.524 LLR=+1.65 (game LLR=+1.52) [CONTINUE]
 745 games  +167 =446 -132   +16 Elo +/- 16   3fold=421 (57%)   3871s      mean=0.523 LLR=+1.65 (game LLR=+1.52) [CONTINUE]
 746 games  +167 =447 -132   +16 Elo +/- 16   3fold=422 (57%)   3884s      mean=0.523 LLR=+1.65 (game LLR=+1.53) [CONTINUE]
 747 games  +168 =447 -132   +17 Elo +/- 16   3fold=422 (56%)   3887s      mean=0.524 LLR=+1.66 (game LLR=+1.58) [CONTINUE]
 748 games  +168 =448 -132   +17 Elo +/- 16   3fold=423 (57%)   3895s      mean=0.524 LLR=+1.66 (game LLR=+1.58) [CONTINUE]
 749 games  +169 =448 -132   +17 Elo +/- 16   3fold=423 (56%)   3900s      mean=0.525 LLR=+1.66 (game LLR=+1.64) [CONTINUE]
 750 games  +169 =449 -132   +17 Elo +/- 16   3fold=424 (57%)   3901s      mean=0.525 LLR=+1.77 (game LLR=+1.64) [CONTINUE]
 751 games  +169 =450 -132   +17 Elo +/- 16   3fold=425 (57%)   3903s      mean=0.525 LLR=+1.77 (game LLR=+1.64) [CONTINUE]
 752 games  +169 =451 -132   +17 Elo +/- 16   3fold=425 (57%)   3921s      mean=0.525 LLR=+1.77 (game LLR=+1.64) [CONTINUE]
 753 games  +169 =452 -132   +17 Elo +/- 16   3fold=426 (57%)   3924s      mean=0.525 LLR=+1.77 (game LLR=+1.64) [CONTINUE]
 754 games  +170 =452 -132   +18 Elo +/- 16   3fold=426 (56%)   3925s      mean=0.525 LLR=+1.83 (game LLR=+1.70) [CONTINUE]
 755 games  +170 =453 -132   +18 Elo +/- 16   3fold=427 (57%)   3930s      mean=0.525 LLR=+1.83 (game LLR=+1.70) [CONTINUE]
 756 games  +170 =454 -132   +17 Elo +/- 16   3fold=428 (57%)   3938s      mean=0.525 LLR=+1.83 (game LLR=+1.70) [CONTINUE]
 757 games  +170 =455 -132   +17 Elo +/- 16   3fold=428 (57%)   3942s      mean=0.525 LLR=+1.84 (game LLR=+1.70) [CONTINUE]
 758 games  +171 =455 -132   +18 Elo +/- 16   3fold=428 (56%)   3946s      mean=0.526 LLR=+1.84 (game LLR=+1.76) [CONTINUE]
 759 games  +171 =455 -133   +17 Elo +/- 16   3fold=428 (56%)   3952s      mean=0.525 LLR=+1.90 (game LLR=+1.69) [CONTINUE]
 760 games  +172 =455 -133   +18 Elo +/- 16   3fold=428 (56%)   3955s      mean=0.526 LLR=+1.83 (game LLR=+1.75) [CONTINUE]
 761 games  +173 =455 -133   +18 Elo +/- 16   3fold=428 (56%)   3958s      mean=0.526 LLR=+1.83 (game LLR=+1.80) [CONTINUE]
 762 games  +173 =456 -133   +18 Elo +/- 16   3fold=429 (56%)   3962s      mean=0.526 LLR=+1.94 (game LLR=+1.80) [CONTINUE]
 763 games  +174 =456 -133   +19 Elo +/- 16   3fold=429 (56%)   3968s      mean=0.527 LLR=+1.94 (game LLR=+1.86) [CONTINUE]
 764 games  +175 =456 -133   +19 Elo +/- 16   3fold=429 (56%)   3976s      mean=0.527 LLR=+1.94 (game LLR=+1.91) [CONTINUE]
 765 games  +175 =456 -134   +19 Elo +/- 16   3fold=429 (56%)   3980s      mean=0.527 LLR=+1.94 (game LLR=+1.85) [CONTINUE]
 766 games  +176 =456 -134   +19 Elo +/- 16   3fold=429 (56%)   3982s      mean=0.527 LLR=+1.94 (game LLR=+1.90) [CONTINUE]
 767 games  +176 =457 -134   +19 Elo +/- 16   3fold=430 (56%)   3986s      mean=0.527 LLR=+2.04 (game LLR=+1.90) [CONTINUE]
 768 games  +176 =458 -134   +19 Elo +/- 16   3fold=431 (56%)   3989s      mean=0.527 LLR=+2.04 (game LLR=+1.91) [CONTINUE]
 769 games  +176 =459 -134   +19 Elo +/- 16   3fold=432 (56%)   3992s      mean=0.527 LLR=+2.05 (game LLR=+1.91) [CONTINUE]
 770 games  +176 =460 -134   +19 Elo +/- 16   3fold=433 (56%)   3997s      mean=0.527 LLR=+2.11 (game LLR=+1.91) [CONTINUE]
 771 games  +176 =461 -134   +19 Elo +/- 16   3fold=434 (56%)   4015s      mean=0.527 LLR=+2.17 (game LLR=+1.91) [CONTINUE]
 772 games  +177 =461 -134   +19 Elo +/- 16   3fold=434 (56%)   4015s      mean=0.528 LLR=+2.17 (game LLR=+1.96) [CONTINUE]
 773 games  +177 =462 -134   +19 Elo +/- 16   3fold=434 (56%)   4020s      mean=0.528 LLR=+2.23 (game LLR=+1.97) [CONTINUE]
 774 games  +177 =462 -135   +19 Elo +/- 16   3fold=434 (56%)   4022s      mean=0.527 LLR=+2.16 (game LLR=+1.90) [CONTINUE]
 775 games  +177 =463 -135   +19 Elo +/- 16   3fold=435 (56%)   4028s      mean=0.527 LLR=+2.16 (game LLR=+1.91) [CONTINUE]
 776 games  +177 =464 -135   +19 Elo +/- 15   3fold=436 (56%)   4038s      mean=0.527 LLR=+2.16 (game LLR=+1.91) [CONTINUE]
 777 games  +177 =465 -135   +19 Elo +/- 15   3fold=437 (56%)   4041s      mean=0.527 LLR=+2.16 (game LLR=+1.91) [CONTINUE]
 778 games  +178 =465 -135   +19 Elo +/- 15   3fold=437 (56%)   4047s      mean=0.528 LLR=+2.17 (game LLR=+1.96) [CONTINUE]
 779 games  +178 =466 -135   +19 Elo +/- 15   3fold=438 (56%)   4048s      mean=0.528 LLR=+2.17 (game LLR=+1.96) [CONTINUE]
 780 games  +178 =467 -135   +19 Elo +/- 15   3fold=439 (56%)   4050s      mean=0.528 LLR=+2.17 (game LLR=+1.97) [CONTINUE]
 781 games  +178 =468 -135   +19 Elo +/- 15   3fold=440 (56%)   4054s      mean=0.528 LLR=+2.17 (game LLR=+1.97) [CONTINUE]
 782 games  +178 =469 -135   +19 Elo +/- 15   3fold=441 (56%)   4067s      mean=0.527 LLR=+2.10 (game LLR=+1.97) [CONTINUE]
 783 games  +178 =470 -135   +19 Elo +/- 15   3fold=441 (56%)   4074s      mean=0.527 LLR=+2.11 (game LLR=+1.97) [CONTINUE]
 784 games  +178 =471 -135   +19 Elo +/- 15   3fold=442 (56%)   4075s      mean=0.527 LLR=+2.11 (game LLR=+1.97) [CONTINUE]
 785 games  +178 =472 -135   +19 Elo +/- 15   3fold=443 (56%)   4078s      mean=0.527 LLR=+2.11 (game LLR=+1.98) [CONTINUE]
 786 games  +179 =472 -135   +19 Elo +/- 15   3fold=443 (56%)   4079s      mean=0.528 LLR=+2.11 (game LLR=+2.03) [CONTINUE]
 787 games  +179 =472 -136   +19 Elo +/- 15   3fold=443 (56%)   4094s      mean=0.527 LLR=+2.21 (game LLR=+1.97) [CONTINUE]
 788 games  +180 =472 -136   +19 Elo +/- 15   3fold=443 (56%)   4101s      mean=0.528 LLR=+2.21 (game LLR=+2.02) [CONTINUE]
 789 games  +180 =473 -136   +19 Elo +/- 15   3fold=444 (56%)   4107s      mean=0.528 LLR=+2.28 (game LLR=+2.02) [CONTINUE]
 790 games  +180 =474 -136   +19 Elo +/- 15   3fold=445 (56%)   4108s      mean=0.528 LLR=+2.28 (game LLR=+2.02) [CONTINUE]
 791 games  +180 =474 -137   +19 Elo +/- 15   3fold=445 (56%)   4116s      mean=0.527 LLR=+2.28 (game LLR=+1.96) [CONTINUE]
 792 games  +181 =474 -137   +19 Elo +/- 15   3fold=445 (56%)   4116s      mean=0.528 LLR=+2.28 (game LLR=+2.02) [CONTINUE]
 793 games  +181 =474 -138   +19 Elo +/- 15   3fold=445 (56%)   4125s      mean=0.527 LLR=+2.34 (game LLR=+1.95) [CONTINUE]
 794 games  +182 =474 -138   +19 Elo +/- 15   3fold=445 (56%)   4131s      mean=0.528 LLR=+2.18 (game LLR=+2.01) [CONTINUE]
 795 games  +182 =475 -138   +19 Elo +/- 15   3fold=446 (56%)   4137s      mean=0.528 LLR=+2.18 (game LLR=+2.01) [CONTINUE]
 796 games  +183 =475 -138   +20 Elo +/- 15   3fold=446 (56%)   4141s      mean=0.528 LLR=+2.18 (game LLR=+2.06) [CONTINUE]
 797 games  +183 =476 -138   +20 Elo +/- 15   3fold=447 (56%)   4150s      mean=0.528 LLR=+2.25 (game LLR=+2.06) [CONTINUE]
 798 games  +183 =477 -138   +20 Elo +/- 15   3fold=448 (56%)   4150s      mean=0.528 LLR=+2.18 (game LLR=+2.07) [CONTINUE]
 799 games  +183 =477 -139   +19 Elo +/- 15   3fold=448 (56%)   4154s      mean=0.528 LLR=+2.18 (game LLR=+2.00) [CONTINUE]
 800 games  +183 =477 -140   +19 Elo +/- 15   3fold=448 (56%)   4167s      mean=0.527 LLR=+2.18 (game LLR=+1.94) [CONTINUE]
 801 games  +183 =478 -140   +19 Elo +/- 15   3fold=449 (56%)   4170s      mean=0.527 LLR=+2.18 (game LLR=+1.94) [CONTINUE]
 802 games  +184 =478 -140   +19 Elo +/- 15   3fold=449 (56%)   4170s      mean=0.527 LLR=+2.18 (game LLR=+2.00) [CONTINUE]
 803 games  +184 =479 -140   +19 Elo +/- 15   3fold=450 (56%)   4179s      mean=0.527 LLR=+2.18 (game LLR=+2.00) [CONTINUE]
 804 games  +184 =480 -140   +19 Elo +/- 15   3fold=451 (56%)   4182s      mean=0.527 LLR=+2.18 (game LLR=+2.00) [CONTINUE]
 805 games  +184 =481 -140   +19 Elo +/- 15   3fold=452 (56%)   4183s      mean=0.527 LLR=+2.19 (game LLR=+2.00) [CONTINUE]
 806 games  +184 =482 -140   +19 Elo +/- 15   3fold=453 (56%)   4199s      mean=0.527 LLR=+2.12 (game LLR=+2.00) [CONTINUE]
 807 games  +185 =482 -140   +19 Elo +/- 15   3fold=453 (56%)   4202s      mean=0.528 LLR=+2.12 (game LLR=+2.06) [CONTINUE]
 808 games  +186 =482 -140   +20 Elo +/- 15   3fold=453 (56%)   4208s      mean=0.528 LLR=+2.22 (game LLR=+2.11) [CONTINUE]
 809 games  +186 =483 -140   +20 Elo +/- 15   3fold=454 (56%)   4211s      mean=0.528 LLR=+2.28 (game LLR=+2.11) [CONTINUE]
 810 games  +186 =484 -140   +20 Elo +/- 15   3fold=455 (56%)   4211s      mean=0.528 LLR=+2.28 (game LLR=+2.11) [CONTINUE]
 811 games  +186 =485 -140   +20 Elo +/- 15   3fold=456 (56%)   4221s      mean=0.528 LLR=+2.28 (game LLR=+2.12) [CONTINUE]
 812 games  +186 =486 -140   +20 Elo +/- 15   3fold=457 (56%)   4226s      mean=0.528 LLR=+2.28 (game LLR=+2.12) [CONTINUE]
 813 games  +186 =487 -140   +20 Elo +/- 15   3fold=458 (56%)   4234s      mean=0.528 LLR=+2.29 (game LLR=+2.12) [CONTINUE]
 814 games  +186 =488 -140   +20 Elo +/- 15   3fold=459 (56%)   4234s      mean=0.528 LLR=+2.29 (game LLR=+2.12) [CONTINUE]
 815 games  +186 =489 -140   +20 Elo +/- 15   3fold=460 (56%)   4243s      mean=0.528 LLR=+2.29 (game LLR=+2.12) [CONTINUE]
 816 games  +186 =489 -141   +19 Elo +/- 15   3fold=460 (56%)   4244s      mean=0.528 LLR=+2.29 (game LLR=+2.06) [CONTINUE]
 817 games  +186 =490 -141   +19 Elo +/- 15   3fold=461 (56%)   4250s      mean=0.528 LLR=+2.22 (game LLR=+2.06) [CONTINUE]
 818 games  +186 =491 -141   +19 Elo +/- 15   3fold=462 (56%)   4257s      mean=0.528 LLR=+2.23 (game LLR=+2.06) [CONTINUE]
 819 games  +187 =491 -141   +20 Elo +/- 15   3fold=462 (56%)   4262s      mean=0.528 LLR=+2.23 (game LLR=+2.12) [CONTINUE]
 820 games  +187 =492 -141   +20 Elo +/- 15   3fold=463 (56%)   4270s      mean=0.528 LLR=+2.29 (game LLR=+2.12) [CONTINUE]
 821 games  +188 =492 -141   +20 Elo +/- 15   3fold=463 (56%)   4278s      mean=0.529 LLR=+2.29 (game LLR=+2.17) [CONTINUE]
 822 games  +188 =493 -141   +20 Elo +/- 15   3fold=463 (56%)   4279s      mean=0.529 LLR=+2.29 (game LLR=+2.18) [CONTINUE]
 823 games  +188 =494 -141   +20 Elo +/- 15   3fold=464 (56%)   4285s      mean=0.529 LLR=+2.29 (game LLR=+2.18) [CONTINUE]
 824 games  +188 =495 -141   +20 Elo +/- 15   3fold=465 (56%)   4286s      mean=0.529 LLR=+2.30 (game LLR=+2.18) [CONTINUE]
 825 games  +188 =496 -141   +20 Elo +/- 15   3fold=466 (56%)   4288s      mean=0.528 LLR=+2.30 (game LLR=+2.18) [CONTINUE]
 826 games  +188 =497 -141   +20 Elo +/- 15   3fold=467 (57%)   4298s      mean=0.528 LLR=+2.30 (game LLR=+2.18) [CONTINUE]
 827 games  +188 =498 -141   +20 Elo +/- 15   3fold=468 (57%)   4307s      mean=0.528 LLR=+2.30 (game LLR=+2.19) [CONTINUE]
 828 games  +188 =499 -141   +20 Elo +/- 15   3fold=469 (57%)   4308s      mean=0.528 LLR=+2.30 (game LLR=+2.19) [CONTINUE]
 829 games  +188 =500 -141   +20 Elo +/- 15   3fold=470 (57%)   4310s      mean=0.528 LLR=+2.30 (game LLR=+2.19) [CONTINUE]
 830 games  +189 =500 -141   +20 Elo +/- 15   3fold=470 (57%)   4313s      mean=0.529 LLR=+2.36 (game LLR=+2.25) [CONTINUE]
 831 games  +189 =501 -141   +20 Elo +/- 15   3fold=471 (57%)   4323s      mean=0.529 LLR=+2.36 (game LLR=+2.25) [CONTINUE]
 832 games  +189 =502 -141   +20 Elo +/- 15   3fold=472 (57%)   4327s      mean=0.529 LLR=+2.37 (game LLR=+2.25) [CONTINUE]
 833 games  +189 =503 -141   +20 Elo +/- 15   3fold=473 (57%)   4335s      mean=0.529 LLR=+2.37 (game LLR=+2.25) [CONTINUE]
 834 games  +190 =503 -141   +20 Elo +/- 15   3fold=473 (57%)   4336s      mean=0.529 LLR=+2.37 (game LLR=+2.31) [CONTINUE]
 835 games  +190 =504 -141   +20 Elo +/- 15   3fold=474 (57%)   4338s      mean=0.529 LLR=+2.37 (game LLR=+2.31) [CONTINUE]
 836 games  +190 =505 -141   +20 Elo +/- 15   3fold=475 (57%)   4344s      mean=0.529 LLR=+2.43 (game LLR=+2.31) [CONTINUE]
 837 games  +190 =506 -141   +20 Elo +/- 15   3fold=476 (57%)   4348s      mean=0.529 LLR=+2.44 (game LLR=+2.31) [CONTINUE]
 838 games  +190 =506 -142   +20 Elo +/- 15   3fold=476 (57%)   4358s      mean=0.529 LLR=+2.44 (game LLR=+2.25) [CONTINUE]
 839 games  +191 =506 -142   +20 Elo +/- 15   3fold=476 (57%)   4360s      mean=0.529 LLR=+2.44 (game LLR=+2.30) [CONTINUE]
 840 games  +191 =507 -142   +20 Elo +/- 15   3fold=477 (57%)   4367s      mean=0.529 LLR=+2.50 (game LLR=+2.30) [CONTINUE]
 841 games  +191 =508 -142   +20 Elo +/- 15   3fold=478 (57%)   4368s      mean=0.529 LLR=+2.56 (game LLR=+2.31) [CONTINUE]
 842 games  +191 =509 -142   +20 Elo +/- 15   3fold=479 (57%)   4372s      mean=0.529 LLR=+2.56 (game LLR=+2.31) [CONTINUE]
 843 games  +191 =510 -142   +20 Elo +/- 15   3fold=480 (57%)   4376s      mean=0.529 LLR=+2.56 (game LLR=+2.31) [CONTINUE]
 844 games  +191 =511 -142   +20 Elo +/- 15   3fold=481 (57%)   4384s      mean=0.529 LLR=+2.57 (game LLR=+2.31) [CONTINUE]
 845 games  +192 =511 -142   +21 Elo +/- 15   3fold=481 (57%)   4392s      mean=0.530 LLR=+2.50 (game LLR=+2.37) [CONTINUE]
 846 games  +193 =511 -142   +21 Elo +/- 15   3fold=481 (57%)   4394s      mean=0.530 LLR=+2.50 (game LLR=+2.42) [CONTINUE]
 847 games  +193 =511 -143   +21 Elo +/- 15   3fold=481 (57%)   4397s      mean=0.530 LLR=+2.50 (game LLR=+2.36) [CONTINUE]
 848 games  +193 =512 -143   +21 Elo +/- 15   3fold=482 (57%)   4398s      mean=0.529 LLR=+2.43 (game LLR=+2.36) [CONTINUE]
 849 games  +193 =513 -143   +20 Elo +/- 15   3fold=483 (57%)   4403s      mean=0.529 LLR=+2.43 (game LLR=+2.36) [CONTINUE]
 850 games  +193 =514 -143   +20 Elo +/- 15   3fold=484 (57%)   4419s      mean=0.529 LLR=+2.43 (game LLR=+2.36) [CONTINUE]
 851 games  +193 =515 -143   +20 Elo +/- 15   3fold=485 (57%)   4419s      mean=0.529 LLR=+2.43 (game LLR=+2.36) [CONTINUE]
 852 games  +193 =516 -143   +20 Elo +/- 15   3fold=486 (57%)   4420s      mean=0.529 LLR=+2.49 (game LLR=+2.37) [CONTINUE]
 853 games  +193 =517 -143   +20 Elo +/- 15   3fold=486 (57%)   4430s      mean=0.529 LLR=+2.55 (game LLR=+2.37) [CONTINUE]
 854 games  +193 =518 -143   +20 Elo +/- 15   3fold=487 (57%)   4433s      mean=0.529 LLR=+2.56 (game LLR=+2.37) [CONTINUE]
 855 games  +193 =518 -144   +20 Elo +/- 15   3fold=487 (57%)   4436s      mean=0.529 LLR=+2.56 (game LLR=+2.31) [CONTINUE]
 856 games  +193 =519 -144   +20 Elo +/- 15   3fold=488 (57%)   4451s      mean=0.529 LLR=+2.56 (game LLR=+2.31) [CONTINUE]
 857 games  +193 =520 -144   +20 Elo +/- 15   3fold=489 (57%)   4452s      mean=0.529 LLR=+2.56 (game LLR=+2.31) [CONTINUE]
 858 games  +193 =521 -144   +20 Elo +/- 15   3fold=490 (57%)   4453s      mean=0.529 LLR=+2.56 (game LLR=+2.31) [CONTINUE]
 859 games  +194 =521 -144   +20 Elo +/- 15   3fold=490 (57%)   4455s      mean=0.529 LLR=+2.56 (game LLR=+2.37) [CONTINUE]
 860 games  +194 =522 -144   +20 Elo +/- 15   3fold=490 (57%)   4461s      mean=0.529 LLR=+2.62 (game LLR=+2.37) [CONTINUE]
 861 games  +194 =523 -144   +20 Elo +/- 15   3fold=490 (57%)   4467s      mean=0.529 LLR=+2.62 (game LLR=+2.37) [CONTINUE]
 862 games  +195 =523 -144   +21 Elo +/- 15   3fold=490 (57%)   4479s      mean=0.530 LLR=+2.56 (game LLR=+2.43) [CONTINUE]
 863 games  +195 =524 -144   +21 Elo +/- 15   3fold=491 (57%)   4480s      mean=0.530 LLR=+2.62 (game LLR=+2.43) [CONTINUE]
 864 games  +195 =525 -144   +21 Elo +/- 15   3fold=492 (57%)   4482s      mean=0.530 LLR=+2.62 (game LLR=+2.43) [CONTINUE]
 865 games  +196 =525 -144   +21 Elo +/- 15   3fold=492 (57%)   4483s      mean=0.530 LLR=+2.63 (game LLR=+2.49) [CONTINUE]
 866 games  +196 =526 -144   +21 Elo +/- 14   3fold=493 (57%)   4489s      mean=0.530 LLR=+2.63 (game LLR=+2.49) [CONTINUE]
 867 games  +196 =527 -144   +21 Elo +/- 14   3fold=494 (57%)   4492s      mean=0.530 LLR=+2.63 (game LLR=+2.49) [CONTINUE]
 868 games  +196 =528 -144   +21 Elo +/- 14   3fold=495 (57%)   4505s      mean=0.530 LLR=+2.63 (game LLR=+2.49) [CONTINUE]
 869 games  +196 =529 -144   +21 Elo +/- 14   3fold=496 (57%)   4507s      mean=0.530 LLR=+2.63 (game LLR=+2.49) [CONTINUE]
 870 games  +196 =529 -145   +20 Elo +/- 14   3fold=496 (57%)   4512s      mean=0.529 LLR=+2.63 (game LLR=+2.43) [CONTINUE]
 871 games  +196 =530 -145   +20 Elo +/- 14   3fold=497 (57%)   4513s      mean=0.529 LLR=+2.63 (game LLR=+2.43) [CONTINUE]
 872 games  +196 =530 -146   +20 Elo +/- 14   3fold=497 (57%)   4514s      mean=0.529 LLR=+2.69 (game LLR=+2.37) [CONTINUE]
 873 games  +196 =531 -146   +20 Elo +/- 14   3fold=498 (57%)   4522s      mean=0.529 LLR=+2.62 (game LLR=+2.37) [CONTINUE]
 874 games  +196 =532 -146   +20 Elo +/- 14   3fold=499 (57%)   4535s      mean=0.529 LLR=+2.62 (game LLR=+2.37) [CONTINUE]
 875 games  +196 =533 -146   +20 Elo +/- 14   3fold=500 (57%)   4536s      mean=0.529 LLR=+2.63 (game LLR=+2.37) [CONTINUE]
 876 games  +196 =534 -146   +20 Elo +/- 14   3fold=501 (57%)   4542s      mean=0.529 LLR=+2.63 (game LLR=+2.37) [CONTINUE]
 877 games  +196 =535 -146   +20 Elo +/- 14   3fold=502 (57%)   4542s      mean=0.529 LLR=+2.63 (game LLR=+2.38) [CONTINUE]
 878 games  +196 =536 -146   +20 Elo +/- 14   3fold=503 (57%)   4542s      mean=0.528 LLR=+2.63 (game LLR=+2.38) [CONTINUE]
 879 games  +196 =537 -146   +20 Elo +/- 14   3fold=504 (57%)   4548s      mean=0.528 LLR=+2.56 (game LLR=+2.38) [CONTINUE]
 880 games  +196 =538 -146   +20 Elo +/- 14   3fold=505 (57%)   4567s      mean=0.528 LLR=+2.56 (game LLR=+2.38) [CONTINUE]
 881 games  +197 =538 -146   +20 Elo +/- 14   3fold=505 (57%)   4568s      mean=0.529 LLR=+2.56 (game LLR=+2.44) [CONTINUE]
 882 games  +197 =539 -146   +20 Elo +/- 14   3fold=506 (57%)   4569s      mean=0.529 LLR=+2.56 (game LLR=+2.44) [CONTINUE]
 883 games  +197 =540 -146   +20 Elo +/- 14   3fold=507 (57%)   4571s      mean=0.529 LLR=+2.57 (game LLR=+2.44) [CONTINUE]
 884 games  +197 =541 -146   +20 Elo +/- 14   3fold=508 (57%)   4571s      mean=0.529 LLR=+2.57 (game LLR=+2.44) [CONTINUE]
 885 games  +197 =542 -146   +20 Elo +/- 14   3fold=509 (58%)   4576s      mean=0.529 LLR=+2.57 (game LLR=+2.45) [CONTINUE]
 886 games  +198 =542 -146   +20 Elo +/- 14   3fold=509 (57%)   4597s      mean=0.529 LLR=+2.57 (game LLR=+2.50) [CONTINUE]
 887 games  +198 =543 -146   +20 Elo +/- 14   3fold=510 (57%)   4597s      mean=0.529 LLR=+2.68 (game LLR=+2.50) [CONTINUE]
 888 games  +198 =543 -147   +20 Elo +/- 14   3fold=510 (57%)   4599s      mean=0.529 LLR=+2.68 (game LLR=+2.44) [CONTINUE]
 889 games  +198 =544 -147   +20 Elo +/- 14   3fold=511 (57%)   4603s      mean=0.529 LLR=+2.61 (game LLR=+2.44) [CONTINUE]
 890 games  +198 =545 -147   +20 Elo +/- 14   3fold=512 (58%)   4604s      mean=0.529 LLR=+2.61 (game LLR=+2.44) [CONTINUE]
 891 games  +198 =546 -147   +20 Elo +/- 14   3fold=513 (58%)   4614s      mean=0.529 LLR=+2.61 (game LLR=+2.44) [CONTINUE]
 892 games  +198 =547 -147   +20 Elo +/- 14   3fold=514 (58%)   4627s      mean=0.529 LLR=+2.61 (game LLR=+2.45) [CONTINUE]
 893 games  +198 =547 -148   +19 Elo +/- 14   3fold=514 (58%)   4629s      mean=0.528 LLR=+2.61 (game LLR=+2.38) [CONTINUE]
 894 games  +198 =548 -148   +19 Elo +/- 14   3fold=515 (58%)   4631s      mean=0.528 LLR=+2.61 (game LLR=+2.38) [CONTINUE]
 895 games  +198 =549 -148   +19 Elo +/- 14   3fold=516 (58%)   4632s      mean=0.528 LLR=+2.62 (game LLR=+2.38) [CONTINUE]
 896 games  +198 =549 -149   +19 Elo +/- 14   3fold=516 (58%)   4635s      mean=0.527 LLR=+2.62 (game LLR=+2.32) [CONTINUE]
